odd,1475,1499,R3E 3G8,Cecil Rhodes,Cecil Rhodes,Cecil Rhodes,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
"",1521,1523,R3E 3M8,Cecil Rhodes,Cecil Rhodes,Cecil Rhodes,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
"",1525,1525,R3E 3N2,Cecil Rhodes,Cecil Rhodes,Cecil Rhodes,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
"",1527,1555,R3E 3M8,Cecil Rhodes,Cecil Rhodes,Cecil Rhodes,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
"",1577,1577,R3E 3J5,Cecil Rhodes,Cecil Rhodes,Cecil Rhodes,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
DUDLEY AVE,,,,,,,,,,
even,572,578,R3L 0S6,Earl Grey,Earl Grey,Kelvin,Kelvin,Riverview LaV,Riv,Kel
"",614,614,R3M 1R7,Earl Grey,Earl Grey,Kelvin,Kelvin,J.B. Mitchell LaV,Riv,Kel
"",634,676,R3M 1R8,Earl Grey,Earl Grey,Kelvin,Kelvin,J.B. Mitchell LaV,Riv,Kel
"",680,700,R3M 1R9,Earl Grey,Earl Grey,Kelvin,Kelvin,J.B. Mitchell LaV,Riv,Kel
"",726,764,R3M 1S1,Earl Grey,Earl Grey,Kelvin,Kelvin,J.B. Mitchell LaV,Riv,Kel
"",786,830,R3M 1S2,Earl Grey,Earl Grey,Kelvin,Kelvin,J.B. Mitchell LaV,Riv,Kel
"",838,882,R3M 1S3,Earl Grey,Earl Grey,Kelvin,Kelvin,J.B. Mitchell LaV,Riv,Kel
"",886,918,R3M 1S4,Earl Grey,Grant Park,Grant Park,Grant Park,J.B. Mitchell LaV,Riv,Kel
"",932,980,R3M 1S5,Rockwood,Grant Park,Grant Park,Grant Park,J.B. Mitchell LaV,Riv,Kel
"",984,1028,R3M 1S6,Rockwood,Grant Park,Grant Park,Grant Park,J.B. Mitchell LaV,Riv,Kel
"",1044,1088,R3M 1S7,Rockwood,Grant Park,Grant Park,Grant Park,J.B. Mitchell LaV,Riv,Kel
"",1094,1136,R3M 1S8,Rockwood,Grant Park,Grant Park,Grant Park,J.B. Mitchell LaV,Riv,Kel
"",1142,1200,R3M 1S9,Rockwood,Grant Park,Grant Park,Grant Park,J.B. Mitchell LaV,Riv,Kel
odd,627,629,R3M 1P5,Earl Grey,Earl Grey,Kelvin,Kelvin,J.B. Mitchell LaV,Riv,Kel
"",635,673,R3M 1P6,Earl Grey,Earl Grey,Kelvin,Kelvin,J.B. Mitchell LaV,Riv,Kel
Suite,From,To,Postal Code,Regular Elem. Catchment,Regular  Grade 7&8 Catch.,Regular  Grade 9 Catch.,Regular Gr.10 Catch.,Elementary FI Dual @ EFM*,78FD**,HSFD***
DUDLEY AVE,,,,,,,,,,
odd,685,703,R3M 1P7,Earl Grey,Earl Grey,Kelvin,Kelvin,J.B. Mitchell LaV,Riv,Kel
"",727,777,R3M 1P8,Earl Grey,Earl Grey,Kelvin,Kelvin,J.B. Mitchell LaV,Riv,Kel
"",783,827,R3M 1P9,Earl Grey,Earl Grey,Kelvin,Kelvin,J.B. Mitchell LaV,Riv,Kel
"",835,881,R3M 1R1,Earl Grey,Earl Grey,Kelvin,Kelvin,J.B. Mitchell LaV,Riv,Kel
"",887,921,R3M 1R2,Earl Grey,Grant Park,Grant Park,Grant Park,J.B. Mitchell LaV,Riv,Kel
"",931,975,R3M 1R3,Rockwood,Grant Park,Grant Park,Grant Park,J.B. Mitchell LaV,Riv,Kel
"",989,1027,R3M 1R4,Rockwood,Grant Park,Grant Park,Grant Park,J.B. Mitchell LaV,Riv,Kel
"",1043,1087,R3M 1R5,Rockwood,Grant Park,Grant Park,Grant Park,J.B. Mitchell LaV,Riv,Kel
"",1091,1199,R3M 1R6,Rockwood,Grant Park,Grant Park,Grant Park,J.B. Mitchell LaV,Riv,Kel
DUDLEY CRES,,,,,,,,,,
even,1300,1408,R3M 1P3,Rockwood,Grant Park,Grant Park,Grant Park,J.B. Mitchell LaV,Riv,Kel
"",1412,1444,R3M 1P4,Rockwood,Grant Park,Grant Park,Grant Park,J.B. Mitchell LaV,Riv,Kel
odd,1301,1407,R3M 1P1,Rockwood,Grant Park,Grant Park,Grant Park,J.B. Mitchell LaV,Riv,Kel
"",1409,1443,R3M 1P2,Rockwood,Grant Park,Grant Park,Grant Park,J.B. Mitchell LaV,Riv,Kel
DUFFERIN AVE,,,,,,,,,,
even,210,216,R2W 2X5,David Livingstone,David Livingstone,St. John's,St. John's,Luxton K-3/SKN 4-6 Lan,Sta,Sis
"",238,238,R2W 2X6,David Livingstone,David Livingstone,St. John's,St. John's,Luxton K-3/SKN 4-6 Lan,Sta,Sis
"",250,250,R2W 5J1,David Livingstone,David Livingstone,St. John's,St. John's,Luxton K-3/SKN 4-6 Lan,Sta,Sis
"",364,364,R2W 2Y3,David Livingstone,David Livingstone,St. John's,St. John's,Luxton K-3/SKN 4-6 Lan,Sta,Sis
"",412,466,R2W 2Y5,William Whyte,William Whyte,St. John's,St. John's,Luxton K-3/SKN 4-6 Lan,Sta,Sis
"",472,526,R2W 2Y6,William Whyte,William Whyte,St. John's,St. John's,Luxton K-3/SKN 4-6 Lan,Sta,Sis
"",542,596,R2W 2Y9,William Whyte,William Whyte,Isaac Newton,St. John's,Luxton K-3/SKN 4-6 Lan,Sta,Sis
"",610,664,R2W 2Z2,King Edward,Isaac Newton,Isaac Newton,St. John's,Luxton K-3/SKN 4-6 Lan,Sta,Sis
"",684,726,R2W 2Z4,King Edward,Isaac Newton,Isaac Newton,St. John's,Luxton K-3/SKN 4-6 Lan,Sta,Sis
"",740,786,R2W 2Z6,King Edward,Isaac Newton,Isaac Newton,St. John's,Luxton K-3/SKN 4-6 Lan,Sta,Sis
"",840,862,R2X 0A3,King Edward,Isaac Newton,Isaac Newton,Sisler,Luxton K-3/SKN 4-6 Lan,Sta,Sis
odd,225,225,R2W 5N7,David Livingstone,David Livingstone,St. John's,St. John's,Luxton K-3/SKN 4-6 Lan,Sta,Sis
"",259,267,R2W 2X7,David Livingstone,David Livingstone,St. John's,St. John's,Luxton K-3/SKN 4-6 Lan,Sta,Sis
Suite,From,To,Postal Code,Regular Elem. Catchment,Regular  Grade 7&8 Catch.,Regular  Grade 9 Catch.,Regular Gr.10 Catch.,Elementary FI Dual @ EFM*,78FD**,HSFD***
DUFFERIN AVE,,,,,,,,,,
odd,269,269,R2W 2X8,David Livingstone,David Livingstone,St. John's,St. John's,Luxton K-3/SKN 4-6 Lan,Sta,Sis
"",271,273,R2W 2X7,David Livingstone,David Livingstone,St. John's,St. John's,Luxton K-3/SKN 4-6 Lan,Sta,Sis
"",281,285,R2W 2X9,David Livingstone,David Livingstone,St. John's,St. John's,Luxton K-3/SKN 4-6 Lan,Sta,Sis
"",325,349,R2W 2Y1,David Livingstone,David Livingstone,St. John's,St. John's,Luxton K-3/SKN 4-6 Lan,Sta,Sis
"",357,383,R2W 2Y2,David Livingstone,David Livingstone,St. John's,St. John's,Luxton K-3/SKN 4-6 Lan,Sta,Sis
"",443,471,R2W 2Y4,William Whyte,William Whyte,St. John's,St. John's,Luxton K-3/SKN 4-6 Lan,Sta,Sis
"",473,525,R2W 2Y7,William Whyte,William Whyte,St. John's,St. John's,Luxton K-3/SKN 4-6 Lan,Sta,Sis
"",539,595,R2W 2Y8,William Whyte,William Whyte,Isaac Newton,St. John's,Luxton K-3/SKN 4-6 Lan,Sta,Sis
"",613,659,R2W 2Z1,King Edward,Isaac Newton,Isaac Newton,St. John's,Luxton K-3/SKN 4-6 Lan,Sta,Sis
"",691,717,R2W 2Z3,King Edward,Isaac Newton,Isaac Newton,St. John's,Luxton K-3/SKN 4-6 Lan,Sta,Sis
"",743,795,R2W 2Z5,King Edward,Isaac Newton,Isaac Newton,St. John's,Luxton K-3/SKN 4-6 Lan,Sta,Sis
"",813,853,R2X 0A2,King Edward,Isaac Newton,Isaac Newton,Sisler,Luxton K-3/SKN 4-6 Lan,Sta,Sis
DUNCAN ST,,,,,,,,,,
odd,55,55,R3B 0Y5,Norquay,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
DUNDURN PL,,,,,,,,,,
even,12,52,R3G 1C2,Mulvey,Gordon Bell,Gordon Bell,Gordon Bell,Laura Secord Sac,Sta,Sis
odd,11,51,R3G 1C1,Mulvey,Gordon Bell,Gordon Bell,Gordon Bell,Laura Secord Sac,Sta,Sis
DUNLOP AVE,,,,,,,,,,
odd,25,55,R2X 2V2,Robertson,Andrew Mynarski V.C.,Andrew Mynarski V.C.,Sisler,Stanley Knowles Lan,Sta,Sis
DZOGAN COVE,,,,,,,,,,
even,2,26,R2R 0N4,Meadows West,Meadows West,Sisler,Sisler,Stanley Knowles Lan,Sta,Sis
odd,3,25,R2R 0N7,Meadows West,Meadows West,Sisler,Sisler,Stanley Knowles Lan,Sta,Sis
EAGLE DR,,,,,,,,,,
even,60,170,R2R 1V5,Prairie Rose,Stanley Knowles,Sisler,Sisler,Garden Grove Lan,Sta,Sis
odd,39,203,R2R 1V4,Prairie Rose,Stanley Knowles,Sisler,Sisler,Garden Grove Lan,Sta,Sis
Suite,From,To,Postal Code,Regular Elem. Catchment,Regular  Grade 7&8 Catch.,Regular  Grade 9 Catch.,Regular Gr.10 Catch.,Elementary FI Dual @ EFM*,78FD**,HSFD***
EAST GATE,,,,,,,,,,
even,2,72,R3C 2C1,Mulvey,Gordon Bell,Gordon Bell,Gordon Bell,Laura Secord Sac,Sta,Sis
"",90,140,R3C 2C3,Mulvey,Gordon Bell,Gordon Bell,Gordon Bell,Laura Secord Sac,Sta,Sis
odd,5,155,R3C 2C2,Mulvey,Gordon Bell,Gordon Bell,Gordon Bell,Laura Secord Sac,Sta,Sis
EATON ST,,,,,,,,,,
even,80,110,R2L 1V1,River Elm,Elmwood,Elmwood,Elmwood,George V Sac,Sta,Sis
odd,79,107,R2L 1T9,River Elm,Elmwood,Elmwood,Elmwood,George V Sac,Sta,Sis
EBBY AVE,,,,,,,,,,
even,580,598,R3M 2H4,Earl Grey,Earl Grey,Kelvin,Kelvin,J.B. Mitchell LaV,Riv,Kel
"",656,688,R3M 2H5,Earl Grey,Earl Grey,Kelvin,Kelvin,J.B. Mitchell LaV,Riv,Kel
"",690,728,R3M 2H6,Harrow,Earl Grey,Kelvin,Kelvin,J.B. Mitchell LaV,Riv,Kel
"",734,752,R3M 2H7,Harrow,Grant Park,Grant Park,Grant Park,J.B. Mitchell LaV,Riv,Kel
"",824,870,R3M 2H8,Harrow,Grant Park,Grant Park,Grant Park,J.B. Mitchell LaV,Riv,Kel
odd,641,685,R3M 2G8,Harrow,Earl Grey,Kelvin,Kelvin,J.B. Mitchell LaV,Riv,Kel
"",689,727,R3M 2G9,Harrow,Earl Grey,Kelvin,Kelvin,J.B. Mitchell LaV,Riv,Kel
"",735,757,R3M 2H1,Harrow,Grant Park,Grant Park,Grant Park,J.B. Mitchell LaV,Riv,Kel
"",781,819,R3M 2H2,Harrow,Grant Park,Grant Park,Grant Park,J.B. Mitchell LaV,Riv,Kel
"",825,871,R3M 2H3,Harrow,Grant Park,Grant Park,Grant Park,J.B. Mitchell LaV,Riv,Kel
ECCLES ST,,,,,,,,,,
even,594,594,R3L 2P3,Riverview,Churchill,Churchill,Churchill,Riverview LaV,Riv,Kel
ECKHARDT AVE,,,,,,,,,,
even,4,52,R2R 1L1,Tyndall Park,Stanley Knowles,Sisler,Sisler,Garden Grove Lan,Sta,Sis
"",62,100,R2R 1L2,Garden Grove,Stanley Knowles,Sisler,Sisler,Garden Grove Lan,Sta,Sis
odd,5,49,R2R 1L3,Tyndall Park,Stanley Knowles,Sisler,Sisler,Garden Grove Lan,Sta,Sis
"",55,101,R2R 1L4,Garden Grove,Stanley Knowles,Sisler,Sisler,Garden Grove Lan,Sta,Sis
Suite From,,To,Postal Code,Regular Elem. Catchment,Regular  Grade 7&8 Catch.,Regular  Grade 9 Catch.,Regular Gr.10 Catch.,Elementary FI Dual @ EFM*,78FD**,HSFD***
EDGECOMBE COVE,,,,,,,,,,
odd 3,,31,R2R 2W1,Stanley Knowles,Stanley Knowles,Sisler,Sisler,Stanley Knowles Lan,Sta,Sis
EDGELAND BLVD,,,,,,,,,,
odd 215,,251,R3P 0R2,Carpathia,River Heights,Kelvin,Kelvin,J.B. Mitchell Sir,Riv,Kel
253,,253,R3P 0S1,Carpathia,River Heights,Kelvin,Kelvin,J.B. Mitchell Sir,Riv,Kel
255,,261,R3P 0R2,Carpathia,River Heights,Kelvin,Kelvin,J.B. Mitchell Sir,Riv,Kel
EDMONTON ST,,,,,,,,,,
even 10,,66,R3C 1P7,Gladstone,Gordon Bell,Gordon Bell,Gordon Bell,Victoria-Albert Sac,Sta,Sis
132,,132,R3C 1R1,Gladstone,Gordon Bell,Gordon Bell,Gordon Bell,Victoria-Albert Sac,Sta,Sis
172,,172,R3C 1R3,Gladstone,Gordon Bell,Gordon Bell,Gordon Bell,Victoria-Albert Sac,Sta,Sis
208,,238,R3C 1R7,Gladstone,Gordon Bell,Gordon Bell,Gordon Bell,Victoria-Albert Sac,Sta,Sis
248,,252,R3C 1R9,Gladstone,Gordon Bell,Gordon Bell,Gordon Bell,Victoria-Albert Sac,Sta,Sis
254,,254,R3C 3Y4,Gladstone,Gordon Bell,Gordon Bell,Gordon Bell,Victoria-Albert Sac,Sta,Sis
256,,270,R3C 1R9,Gladstone,Gordon Bell,Gordon Bell,Gordon Bell,Victoria-Albert Sac,Sta,Sis
344,,344,R3B 2L4,Sister MacNamara,Hugh John Macdonald,Hugh John Macdonald,Gordon Bell,Victoria-Albert Sac,Sta,Sis
368,,374,R3B 2L3,Sister MacNamara,Hugh John Macdonald,Hugh John Macdonald,Gordon Bell,Victoria-Albert Sac,Sta,Sis
400,,418,R3B 2M2,Sister MacNamara,Hugh John Macdonald,Hugh John Macdonald,Gordon Bell,Victoria-Albert Sac,Sta,Sis
420,,420,R3B 3B6,Sister MacNamara,Hugh John Macdonald,Hugh John Macdonald,Gordon Bell,Victoria-Albert Sac,Sta,Sis
424,,424,R3B 3B5,Sister MacNamara,Hugh John Macdonald,Hugh John Macdonald,Gordon Bell,Victoria-Albert Sac,Sta,Sis
428,,438,R3B 2M3,Sister MacNamara,Hugh John Macdonald,Hugh John Macdonald,Gordon Bell,Victoria-Albert Sac,Sta,Sis
440,,440,R3B 2M4,Sister MacNamara,Hugh John Macdonald,Hugh John Macdonald,Gordon Bell,Victoria-Albert Sac,Sta,Sis
442,,454,R3B 2M3,Sister MacNamara,Hugh John Macdonald,Hugh John Macdonald,Gordon Bell,Victoria-Albert Sac,Sta,Sis
odd 33,,45,R3C 1P8,Gladstone,Gordon Bell,Gordon Bell,Gordon Bell,Victoria-Albert Sac,Sta,Sis
61,,61,R3C 1P9,Gladstone,Gordon Bell,Gordon Bell,Gordon Bell,Victoria-Albert Sac,Sta,Sis
77,,77,R3C 4H8,Gladstone,Gordon Bell,Gordon Bell,Gordon Bell,Victoria-Albert Sac,Sta,Sis
101,,101,R3C 4S7,Gladstone,Gordon Bell,Gordon Bell,Gordon Bell,Victoria-Albert Sac,Sta,Sis
201,,211,R3C 1R4,Gladstone,Gordon Bell,Gordon Bell,Gordon Bell,Victoria-Albert Sac,Sta,Sis
263,,265,R3C 1S1,Gladstone,Gordon Bell,Gordon Bell,Gordon Bell,Victoria-Albert Sac,Sta,Sis
267,,267,R3C 1S2,Gladstone,Gordon Bell,Gordon Bell,Gordon Bell,Victoria-Albert Sac,Sta,Sis
Suite,From,To,Postal Code,Regular Elem. Catchment,Regular  Grade 7&8 Catch.,Regular  Grade 9 Catch.,Regular Gr.10 Catch.,Elementary FI Dual @ EFM*,78FD**,HSFD***
EDMONTON ST,,,,,,,,,,
odd,269,271,R3C 1S1,Gladstone,Gordon Bell,Gordon Bell,Gordon Bell,Victoria-Albert Sac,Sta,Sis
EDWIN ST,,,,,,,,,,
even,306,308,R3B 0Y6,Norquay,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
odd,323,323,R3B 0Y7,Norquay,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
EGESZ ST,,,,,,,,,,
even,108,120,R2R 2E1,Garden Grove,Stanley Knowles,Sisler,Sisler,Garden Grove Lan,Sta,Sis
"",194,282,R2R 1S2,Garden Grove,Stanley Knowles,Sisler,Sisler,Garden Grove Lan,Sta,Sis
"",296,330,R2R 2H1,Garden Grove,Stanley Knowles,Sisler,Sisler,Garden Grove Lan,Sta,Sis
"",362,402,R2R 2H1,Prairie Rose,Stanley Knowles,Sisler,Sisler,Garden Grove Lan,Sta,Sis
"",404,404,R2R 1X5,Prairie Rose,Stanley Knowles,Sisler,Sisler,Garden Grove Lan,Sta,Sis
"",406,412,R2R 2H1,Prairie Rose,Stanley Knowles,Sisler,Sisler,Garden Grove Lan,Sta,Sis
odd,53,113,R2R 1W7,Garden Grove,Stanley Knowles,Sisler,Sisler,Garden Grove Lan,Sta,Sis
"",119,215,R2R 1J9,Garden Grove,Stanley Knowles,Sisler,Sisler,Garden Grove Lan,Sta,Sis
"",229,257,R2R 2H4,Garden Grove,Stanley Knowles,Sisler,Sisler,Garden Grove Lan,Sta,Sis
"",265,321,R2R 2G9,Garden Grove,Stanley Knowles,Sisler,Sisler,Garden Grove Lan,Sta,Sis
"",327,427,R2R 2G9,Prairie Rose,Stanley Knowles,Sisler,Sisler,Garden Grove Lan,Sta,Sis
"",465,465,R2R 2V5,Prairie Rose,Stanley Knowles,Sisler,Sisler,Garden Grove Lan,Sta,Sis
EINARSON AVE,,,,,,,,,,
even,8,18,R3G 0L1,Greenway,General Wolfe,General Wolfe,Gordon Bell,Laura Secord Sac,Sta,Sis
odd,9,13,R3G 0L2,Greenway,General Wolfe,General Wolfe,Daniel McIntyre,Laura Secord Sac,Sta,Sis
ELECTA ST,,,,,,,,,,
odd,221,221,R3E 2T5,Weston,Cecil Rhodes,Cecil Rhodes,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
ELGIN AVE,,,,,,,,,,
even,308,308,R3A 0K5,Victoria-Albert,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
"",330,388,R3A 0K6,Victoria-Albert,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
"",402,440,R3A 0K7,Victoria-Albert,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
Suite,From,To,Postal Code,Regular Elem. Catchment,Regular  Grade 7&8 Catch.,Regular  Grade 9 Catch.,Regular Gr.10 Catch.,Elementary FI Dual @ EFM*,78FD**,HSFD***
ELGIN AVE,,,,,,,,,,
even,444,480,R3A 0K9,Victoria-Albert,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
"",502,508,R3A 0L1,Victoria-Albert,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
"",572,652,R3A 0L3,Dufferin,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
"",666,770,R3E 1B2,Pinkham,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
"",820,820,R3E 3M2,Pinkham,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
"",936,1000,R3E 1B4,Pinkham,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
odd,303,407,R3A 0K4,Victoria-Albert,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
"",425,425,R3A 1P2,Victoria-Albert,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
"",429,479,R3A 0K8,Victoria-Albert,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
"",507,513,R3A 0L2,Victoria-Albert,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
"",515,515,R3A 1N9,Victoria-Albert,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
"",517,559,R3A 0L2,Victoria-Albert,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
"",561,651,R3A 0L2,Dufferin,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
"",663,821,R3E 1B1,Pinkham,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
"",915,945,R3E 1B3,Pinkham,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
"",1001,1001,R3E 1B5,Pinkham,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
ELGIN AVE W,,,,,,,,,,
even,1376,1440,R3E 1B6,Cecil Rhodes,Cecil Rhodes,Cecil Rhodes,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
"",1446,1488,R3E 1B8,Cecil Rhodes,Cecil Rhodes,Cecil Rhodes,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
"",1570,1570,R3E 1C2,Cecil Rhodes,Cecil Rhodes,Cecil Rhodes,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
"",1594,1632,R3E 1C3,Cecil Rhodes,Cecil Rhodes,Cecil Rhodes,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
odd,1379,1431,R3E 1B7,Cecil Rhodes,Cecil Rhodes,Cecil Rhodes,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
"",1453,1489,R3E 1B9,Cecil Rhodes,Cecil Rhodes,Cecil Rhodes,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
"",1493,1583,R3E 1C1,Cecil Rhodes,Cecil Rhodes,Cecil Rhodes,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
"",1609,1635,R3E 1C4,Cecil Rhodes,Cecil Rhodes,Cecil Rhodes,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
ELLEN ST,,,,,,,,,,
even,44,64,R3A 0Z7,Victoria-Albert,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
"",110,110,R3A 1A1,Victoria-Albert,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
Suite,From,To,Postal Code,Regular Elem. Catchment,Regular  Grade 7&8 Catch.,Regular  Grade 9 Catch.,Regular Gr.10 Catch.,Elementary FI Dual @ EFM*,78FD**,HSFD***
ELLEN ST,,,,,,,,,,
even,154,154,R3A 1A3,Victoria-Albert,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
"",210,210,R3A 1R7,Victoria-Albert,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
"",242,242,R3A 1A5,Dufferin,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
"",256,268,R3A 1A7,Dufferin,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
"",294,314,R3A 1A9,Dufferin,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
odd,65,65,R3A 0Z8,Victoria-Albert,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
"",95,95,R3A 1S8,Victoria-Albert,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
"",149,149,R3A 1A2,Victoria-Albert,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
"",191,191,R3A 1A4,Victoria-Albert,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
"",207,221,R3A 1P8,Victoria-Albert,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
"",257,263,R3A 1S3,Victoria-Albert,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
"",305,305,R3A 1A8,Victoria-Albert,Hugh John Macdonald,Hugh John Macdonald,Daniel McIntyre,Victoria-Albert Sac,Sta,Sis
ELLICE AVE,,,,,,,,,,
even,330,340,R3B 3A4,Sister MacNamara,Hugh John Macdonald,Hugh John Macdonald,Gordon Bell,Victoria-Albert Sac,Sta,Sis
"",400,400,R3B 3M3,Sister MacNamara,Hugh John Macdonald,Hugh John Macdonald,Gordon Bell,Victoria-Albert Sac,Sta,Sis
"",424,432,R3B 1Y4,Sister MacNamara,Hugh John Macdonald,Hugh John Macdonald,Gordon Bell,Victoria-Albert Sac,Sta,Sis
"",520,534,R3B 1Z2,Sister MacNamara,Gordon Bell,Gordon Bell,Gordon Bell,Laura Secord Sac,Sta,Sis
"",538,548,R3B 1Z4,John M. King,Gordon Bell,Gordon Bell,Gordon Bell,Laura Secord Sac,Sta,Sis
"",550,564,R3B 1Z6,John M. King,Gordon Bell,Gordon Bell,Gordon Bell,Laura Secord Sac,Sta,Sis
"",570,586,R3B 1Z8,John M. King,Gordon Bell,Gordon Bell,Gordon Bell,Laura Secord Sac,Sta,Sis
"",590,616,R3G 0A3,John M. King,Gordon Bell,Gordon Bell,Gordon Bell,Laura Secord Sac,Sta,Sis
"",620,626,R3G 0A5,John M. King,General Wolfe,General Wolfe,Gordon Bell,Laura Secord Sac,Sta,Sis
"",640,646,R3G 0A7,John M. King,General Wolfe,General Wolfe,Gordon Bell,Laura Secord Sac,Sta,Sis
"",666,678,R3G 0A9,John M. King,General Wolfe,General Wolfe,Gordon Bell,Laura Secord Sac,Sta,Sis
"",690,714,R3G 0B1,John M. King,General Wolfe,General Wolfe,Gordon Bell,Laura Secord Sac,Sta,Sis
"",724,724,R3G 0B4,John M. King,General Wolfe,General Wolfe,Gordon Bell,Laura Secord Sac,Sta,Sis
"",732,732,R3G 0B4,Greenway,General Wolfe,General Wolfe,Gordon Bell,Laura Secord Sac,Sta,Sis
"",746,756,R3G 0B6,Greenway,General Wolfe,General Wolfe,Daniel McIntyre,Laura Secord Sac,Sta,Sis
"",770,788,R3G 0B8,Greenway,General Wolfe,General Wolfe,Daniel McIntyre,Laura Secord Sac,Sta,Sis
Suite,From,To,Postal Code,Regular Elem. Catchment,Regular  Grade 7&8 Catch.,Regular  Grade 9 Catch.,Regular Gr.10 Catch.,Elementary FI Dual @ EFM*,78FD**,HSFD***
ELLICE AVE,,,,,,,,,,
even,794,804,R3G 0B9,Greenway,General Wolfe,General Wolfe,Daniel McIntyre,Laura Secord Sac,Sta,Sis
"",820,844,R3G 0C2,Greenway,General Wolfe,General Wolfe,Daniel McIntyre,Laura Secord Sac,Sta,Sis
"",854,870,R3G 0C4,Greenway,General Wolfe,General Wolfe,Daniel McIntyre,Laura Secord Sac,Sta,Sis
"",878,880,R3G 0C6,Greenway,General Wolfe,General Wolfe,Daniel McIntyre,Laura Secord Sac,Sta,Sis
"",1060,1060,R3G 0C9,Isaac Brock,Sargent Park,Sargent Park,Daniel McIntyre,Laura Secord Sac,Sta,Sis
